Sentence,Word,POS,TAG
4015,term,NOUN,O
4015,goal,NOUN,O
4015,of,ADP,O
4015,french,ADJ,O
4015,foreign,ADJ,O
4015,policy,NOUN,O
4015,along,ADP,O
4015,the,DET,O
4015,rhine,NOUN,O
4016,what,PRON,O
4016,contributed,VERB,BR
4016,or,CCONJ,IR
4016,uh,INTJ,IR
4016,what,PRON,IR
4016,impacts,VERB,O
4016,gender,NOUN,O
4016,inequality,NOUN,O
4016,in,ADP,O
4016,wages,NOUN,O
4017,if,SCONJ,O
4017,q9,PROPN,O
4017,and,CCONJ,O
4017,a36,VERB,O
4017,or,CCONJ,O
4017,9,NUM,O
4017,how,SCONJ,O
4017,many,ADJ,O
4017,wraps,NOUN,BR
4017,would,AUX,IR
4017,be,AUX,IR
4017,in,ADP,IR
4017,the,DET,IR
4017,progression,NOUN,IR
4017,no,INTJ,IR
4017,sorry,ADJ,IR
4017,how,SCONJ,IR
4017,many,ADJ,IR
4017,primes,NOUN,O
4017,would,AUX,O
4017,be,AUX,O
4017,in,ADP,O
4017,the,DET,O
4017,progression,NOUN,O
4018,what,PRON,O
4018,are,AUX,O
4018,the,DET,O
4018,most,ADV,O
4018,active,ADJ,O
4018,components,NOUN,BR
4018,of,ADP,IR
4018,photocytes,NOUN,IR
4018,no,DET,IR
4018,sorry,ADJ,IR
4018,ctenophora,PROPN,IR
4019,when,SCONJ,O
4019,was,AUX,O
4019,the,DET,O
4019,masovian,PROPN,BR
4019,duchy,PROPN,IR
4019,reincorporated,VERB,IR
4019,into,ADP,IR
4019,the,DET,IR
4019,polish,ADJ,IR
4019,crown,NOUN,IR
4019,no,INTJ,IR
4019,sorry,ADJ,IR
4019,when,SCONJ,IR
4019,was,AUX,IR
4019,the,DET,IR
4019,settlement,NOUN,O
4019,that,PRON,BR
4019,later,ADV,IR
4019,became,VERB,IR
4019,warsaw,PROPN,IR
4019,established,VERB,IR
4020,how,SCONJ,O
4020,are,AUX,O
4020,packet,NOUN,O
4020,mode,NOUN,O
4020,communications,NOUN,O
4020,forwarded,VERB,BR
4020,i,PRON,IR
4020,intended,VERB,IR
4020,dissolved,VERB,O
4021,how,SCONJ,O
4021,did,AUX,O
4021,the,DET,O
4021,economic,ADJ,BR
4021,growth,NOUN,IR
4021,or,CCONJ,IR
4021,uh,INTJ,IR
4021,how,SCONJ,IR
4021,did,AUX,IR
4021,the,DET,IR
4021,education,NOUN,O
4021,during,ADP,O
4021,the,DET,O
4021,high,ADJ,O
4021,school,NOUN,O
4021,education,NOUN,O
4021,movement,NOUN,O
4021,differ,VERB,O
4021,from,ADP,O
4021,the,DET,O
4021,subsequent,ADJ,O
4021,high,ADJ,O
4021,school,NOUN,O
4021,education,NOUN,O
4022,which,DET,O
4022,region,NOUN,O
4022,did,AUX,BR
4022,not,PART,IR
4022,invent,VERB,IR
4022,the,DET,IR
4022,machine,NOUN,IR
4022,gun,NOUN,IR
4022,no,ADV,IR
4022,sorry,ADJ,IR
4022,just,ADV,IR
4022,tell,VERB,IR
4022,me,PRON,IR
4022,which,DET,IR
4022,region,NOUN,IR
4022,did,VERB,IR
4023,which,DET,BR
4023,style,NOUN,IR
4023,was,AUX,IR
4023,the,DET,IR
4023,warsaw,PROPN,IR
4023,actually,ADV,IR
4023,i,PRON,IR
4023,mean,VERB,IR
4023,the,DET,IR
4023,paris,PROPN,IR
4023,philharmony,PROPN,IR
4023,edifice,PROPN,IR
4023,built,VERB,IR
4023,in,ADP,IR
4024,where,SCONJ,O
4024,was,AUX,O
4024,the,DET,O
4024,song,NOUN,O
4024,dynastys,VERB,O
4024,headquarter,NOUN,BR
4024,i,PRON,IR
4024,mean,VERB,IR
4024,capital,NOUN,O
4025,when,SCONJ,BR
4025,will,AUX,IR
4025,yeah,INTJ,IR
4025,in,ADP,O
4025,what,DET,O
4025,year,NOUN,O
4025,will,AUX,O
4025,the,DET,O
4025,barack,PROPN,O
4025,obama,PROPN,O
4025,presidential,ADJ,O
4025,center,NOUN,O
4025,be,AUX,O
4025,finished,VERB,O
4026,which,PRON,BR
4026,results,VERB,IR
4026,or,CCONJ,IR
4026,no,DET,IR
4026,make,VERB,IR
4026,that,SCONJ,IR
4026,what,PRON,O
4026,results,VERB,O
4026,in,ADP,O
4026,out,ADP,O
4026,of,ADP,O
4026,order,NOUN,O
4026,delivery,NOUN,O
4027,during,ADP,O
4027,20122013,NUM,O
4027,how,SCONJ,O
4027,much,ADJ,BR
4027,sorry,ADJ,IR
4027,many,ADJ,O
4027,student,NOUN,O
4027,were,AUX,O
4027,able,ADJ,O
4027,to,PART,O
4027,take,VERB,O
4027,the,DET,O
4027,core,NOUN,O
4027,classes,NOUN,O
4027,at,ADP,O
4027,a,DET,O
4027,single,ADJ,O
4027,time,NOUN,O
4028,what,PRON,O
4028,about,ADP,BR
4028,western,ADJ,IR
4028,medicine,NOUN,IR
4028,no,DET,IR
4028,actualy,NOUN,IR
4028,tell,VERB,IR
4028,me,PRON,IR
4028,what,PRON,IR
4028,philosophies,NOUN,O
4028,underlay,VERB,O
4028,chinese,ADJ,O
4028,medicine,NOUN,O
4029,other,ADJ,O
4029,than,ADP,O
4029,the,DET,O
4029,ijssel,NOUN,O
4029,where,SCONJ,O
4029,does,AUX,O
4029,the,DET,O
4029,lek,PROPN,BR
4029,join,VERB,IR
4029,oh,INTJ,IR
4029,rather,ADV,IR
4029,the,DET,IR
4029,water,NOUN,O
4029,from,ADP,O
4029,the,DET,O
4029,pannerdens,NOUN,O
4029,kanaal,PROPN,O
4029,redsitrubute,PROPN,O
4030,what,DET,BR
4030,country,NOUN,IR
4030,did,VERB,IR
4030,shen,PROPN,IR
4030,kuo,PROPN,IR
4030,actually,ADV,IR
4030,no,INTJ,IR
4030,what,PRON,IR
4030,did,AUX,IR
4030,one,NUM,O
4030,of,ADP,O
4030,the,DET,O
4030,earliest,ADJ,O
4030,writings,NOUN,O
4030,on,ADP,O
4030,india,PROPN,O
4030,written,VERB,O
4030,by,ADP,O
4030,fielding,VERB,O
4030,h,PROPN,O
4030,garrison,NOUN,O
4030,hypothesized,VERB,O
4031,the,DET,O
4031,immune,ADJ,O
4031,system,NOUN,O
4031,also,ADV,O
4031,generates,VERB,BR
4031,um,INTJ,IR
4031,no,PRON,IR
4031,produces,VERB,O
4031,what,PRON,O
4031,molecules,NOUN,O
4031,in,ADP,O
4031,order,NOUN,O
4031,to,PART,O
4031,allow,VERB,O
4031,for,ADP,O
4031,tumor,NOUN,O
4031,destruction,NOUN,O
4031,by,ADP,O
4031,the,DET,O
4031,abnormal,ADJ,BR
4031,no,INTJ,IR
4031,the,DET,IR
4031,complement,NOUN,O
4031,system,NOUN,O
4032,what,DET,O
4032,creator,NOUN,BR
4032,or,CCONJ,IR
4032,rather,ADV,IR
4032,astronomer,NOUN,IR
4032,is,AUX,IR
4032,also,ADV,IR
4032,a,DET,IR
4032,university,NOUN,IR
4032,alumni,NOUN,IR
4032,member,NOUN,IR
4033,according,VERB,O
4033,to,ADP,O
4033,disagreement,NOUN,O
4033,between,ADP,O
4033,tanacharison,PROPN,BR
4033,no,DET,IR
4033,iroquois,NOUN,O
4033,and,CCONJ,O
4033,british,PROPN,O
4033,where,SCONJ,O
4033,was,AUX,O
4033,a,DET,O
4033,strong,ADJ,O
4033,house,NOUN,O
4033,to,PART,O
4033,be,AUX,O
4033,built,VERB,O
4034,who,PRON,O
4034,may,AUX,O
4034,also,ADV,O
4034,submit,VERB,O
4034,new,ADJ,BR
4034,laws,NOUN,IR
4034,no,DET,IR
4034,private,ADJ,O
4034,bills,NOUN,O
4034,to,ADP,O
4034,parliament,NOUN,O
4035,who,PRON,BR
4035,was,AUX,IR
4035,oops,NOUN,IR
4035,wait,VERB,IR
4035,no,INTJ,IR
4035,what,DET,O
4035,organization,NOUN,O
4035,did,AUX,O
4035,general,ADJ,O
4035,gaafar,NOUN,O
4035,alnimeiry,NOUN,O
4035,invite,VERB,O
4035,members,NOUN,O
4035,of,ADP,O
4035,to,PART,O
4035,serve,VERB,O
4035,in,ADP,O
4035,his,PRON,O
4035,government,NOUN,O
4037,why,SCONJ,BR
4037,was,AUX,IR
4037,er,INTJ,IR
4037,instead,ADV,IR
4037,state,NOUN,O
4037,educational,ADJ,O
4037,and,CCONJ,O
4037,economic,ADJ,O
4037,development,NOUN,O
4037,where,SCONJ,O
4037,helped,VERB,O
4037,by,ADP,O
4037,what,PRON,O
4038,what,PRON,O
4038,are,AUX,O
4038,two,NUM,O
4038,times,NOUN,BR
4038,or,CCONJ,IR
4038,uh,INTJ,IR
4038,reasons,NOUN,O
4038,conservatives,NOUN,O
4038,went,VERB,O
4038,to,ADP,O
4038,jail,NOUN,O
4039,what,DET,O
4039,area,NOUN,BR
4039,wait,VERB,IR
4039,no,INTJ,IR
4039,i,PRON,IR
4039,mean,VERB,IR
4039,what,PRON,IR
4039,was,AUX,O
4039,not,PART,O
4039,shaped,VERB,O
4039,by,ADP,O
4039,sedimentation,NOUN,O
4039,of,ADP,O
4039,the,DET,O
4039,rivers,NOUN,O
4039,and,CCONJ,O
4039,tidal,ADJ,O
4039,currents,NOUN,O
4040,where,SCONJ,O
4040,does,AUX,O
4040,warsaws,NOUN,BR
4040,area,NOUN,IR
4040,cover,VERB,IR
4040,no,DET,IR
4040,um,INTJ,IR
4040,carpathia,NOUN,O
4040,rank,NOUN,O
4040,in,ADP,O
4040,terms,NOUN,O
4040,of,ADP,O
4040,population,NOUN,O
4040,in,ADP,O
4040,the,DET,O
4040,eu,PROPN,O
4041,how,SCONJ,BR
4041,no,INTJ,IR
4041,when,SCONJ,O
4041,was,AUX,O
4041,the,DET,O
4041,sierra,PROPN,O
4041,sky,PROPN,O
4041,park,PROPN,O
4041,airport,PROPN,O
4041,formed,VERB,O
4042,where,SCONJ,BR
4042,does,AUX,IR
4042,no,DET,IR
4042,the,DET,O
4042,brotherhoods,NOUN,O
4042,members,NOUN,O
4042,are,AUX,O
4042,in,ADP,O
4042,support,NOUN,O
4042,of,ADP,O
4042,consuming,VERB,O
4042,what,PRON,O
4042,beverage,NOUN,O
4043,by,ADP,O
4043,what,PRON,O
4043,means,VERB,O
4043,is,AUX,O
4043,imperialism,NOUN,O
4043,always,ADV,BR
4043,or,CCONJ,IR
4043,wait,VERB,IR
4043,never,ADV,O
4043,administered,VERB,O
4044,what,PRON,BR
4044,are,AUX,IR
4044,or,CCONJ,IR
4044,instead,ADV,IR
4044,the,DET,O
4044,inside,NOUN,O
4044,of,ADP,O
4044,a,DET,O
4044,ctenophore,NOUN,O
4044,is,AUX,O
4044,lined,VERB,O
4044,with,ADP,O
4044,what,PRON,O
4045,what,DET,O
4045,type,NOUN,O
4045,of,ADP,O
4045,remedies,NOUN,BR
4045,i,PRON,IR
4045,mean,VERB,IR
4045,medicine,NOUN,O
4045,did,AUX,O
4045,mongol,ADJ,O
4045,shamans,NOUN,O
4045,use,VERB,O
4046,what,PRON,O
4046,was,AUX,BR
4046,bill,NOUN,IR
4046,akens,VERB,IR
4046,ethnicity,NOUN,IR
4046,no,DET,IR
4046,scratch,NOUN,IR
4046,that,SCONJ,IR
4046,what,DET,IR
4046,song,NOUN,O
4046,bob,PROPN,BR
4046,gallion,PROPN,IR
4046,wrote,VERB,IR
4047,longlived,PROPN,BR
4047,no,INTJ,IR
4047,what,PRON,O
4047,happens,VERB,O
4047,when,SCONJ,O
4047,b,NOUN,O
4047,cells,NOUN,O
4047,and,CCONJ,O
4047,t,NOUN,O
4047,cells,NOUN,O
4047,are,AUX,O
4047,deactivated,VERB,O
4048,who,PRON,O
4048,took,VERB,BR
4048,up,ADP,IR
4048,the,DET,IR
4048,path,NOUN,IR
4048,of,ADP,IR
4048,violence,NOUN,IR
4048,and,CCONJ,IR
4048,military,ADJ,IR
4048,struggle,NOUN,IR
4048,er,INTJ,IR
4048,wrote,VERB,O
4048,a,DET,O
4048,pamphlet,NOUN,O
4048,outlining,VERB,O
4048,the,DET,O
4048,radical,ADJ,O
4048,ideas,NOUN,O
4048,of,ADP,O
4048,the,DET,O
4048,extremists,NOUN,O
4049,what,PRON,O
4049,is,AUX,O
4049,one,NUM,O
4049,work,NOUN,O
4049,by,ADP,O
4049,messiaen,PROPN,BR
4049,oh,INTJ,IR
4049,sorry,INTJ,IR
4049,by,ADP,IR
4049,neumes,NOUN,O
4050,what,PRON,BR
4050,was,AUX,IR
4050,er,INTJ,IR
4050,west,NOUN,IR
4050,partnered,VERB,IR
4050,with,ADP,IR
4050,who,PRON,IR
4050,to,PART,IR
4050,help,VERB,IR
4050,create,VERB,IR
4050,internet2,PROPN,IR
4051,when,SCONJ,O
4051,did,AUX,BR
4051,gous,ADJ,IR
4051,calendar,NOUN,IR
4051,become,VERB,IR
4051,the,DET,IR
4051,official,ADJ,IR
4051,calendar,NOUN,IR
4051,of,ADP,IR
4051,the,DET,IR
4051,yuan,NOUN,IR
4051,no,INTJ,IR
4051,wait,NOUN,IR
4051,when,SCONJ,IR
4051,was,AUX,O
4051,it,PRON,BR
4051,rejected,VERB,IR
4051,as,ADP,IR
4051,the,DET,IR
4051,official,ADJ,IR
4051,calendar,NOUN,IR
4051,of,ADP,IR
4051,the,DET,IR
4051,yuan,NOUN,IR
4052,did,AUX,O
4052,paul,PROPN,O
4052,baran,PROPN,O
4052,has,VERB,O
4052,assistance,NOUN,O
4052,from,ADP,O
4052,anyone,PRON,O
4052,when,SCONJ,O
4052,he,PRON,O
4052,developed,VERB,O
4052,the,DET,O
4052,computer,NOUN,BR
4052,errr,ADV,IR
4052,i,PRON,IR
4052,mean,VERB,IR
4052,concept,NOUN,O
4053,what,PRON,O
4053,do,AUX,O
4053,magnetic,ADJ,O
4053,stratigraphers,NOUN,BR
4053,use,VERB,IR
4053,isotopes,NOUN,IR
4053,to,PART,IR
4053,study,VERB,IR
4053,no,INTJ,IR
4053,rather,ADV,IR
4053,what,PRON,IR
4053,do,AUX,IR
4053,they,PRON,IR
4053,precisely,ADV,IR
4053,date,NOUN,IR
4054,which,DET,BR
4054,city,NOUN,IR
4054,what,PRON,O
4054,city,NOUN,O
4054,later,ADV,O
4054,became,VERB,O
4054,alaska,PROPN,O
4057,where,SCONJ,O
4057,is,AUX,O
4057,the,DET,O
4057,office,NOUN,O
4057,of,ADP,O
4057,state,NOUN,BR
4057,house,NOUN,IR
4057,no,PROPN,IR
4057,of,ADP,IR
4057,edward,PROPN,O
4057,harkness,PROPN,O
4057,located,VERB,O
4058,when,SCONJ,BR
4058,was,AUX,IR
4058,no,PRON,IR
4058,what,DET,O
4058,decade,NOUN,O
4058,was,AUX,O
4058,the,DET,O
4058,country,NOUN,O
4058,club,NOUN,O
4058,built,VERB,O
4058,in,ADP,O
4059,what,PRON,O
4059,has,VERB,O
4059,something,PRON,BR
4059,no,DET,IR
4059,nothing,PRON,O
4059,to,PART,O
4059,do,VERB,O
4059,with,ADP,O
4059,the,DET,O
4059,speed,NOUN,O
4059,of,ADP,O
4059,the,DET,O
4059,response,NOUN,O
4060,what,PRON,O
4060,does,AUX,O
4060,not,PART,O
4060,play,VERB,O
4060,a,DET,O
4060,role,NOUN,O
4060,in,ADP,O
4060,the,DET,O
4060,pathogens,NOUN,BR
4060,no,INTJ,IR
4060,the,DET,IR
4060,immune,ADJ,O
4060,response,NOUN,O
4060,to,ADP,O
4060,viruses,NOUN,O
4061,what,PRON,O
4061,is,AUX,O
4061,a,DET,O
4061,trait,NOUN,O
4061,of,ADP,O
4061,simultaneous,ADJ,BR
4061,um,INTJ,IR
4061,no,DET,IR
4061,sequential,ADJ,O
4061,hermaphrodites,NOUN,O
4062,in,ADP,O
4062,what,DET,O
4062,year,NOUN,O
4062,was,AUX,O
4062,the,DET,O
4062,medical,ADJ,O
4062,faculty,NOUN,O
4062,in,ADP,O
4062,milan,PROPN,BR
4062,sorry,INTJ,IR
4062,i,PRON,IR
4062,meant,VERB,IR
4062,paris,PROPN,O
4062,established,VERB,O
4063,what,PRON,BR
4063,does,AUX,IR
4063,no,PRON,IR
4063,who,PRON,O
4063,can,AUX,O
4063,question,VERB,O
4063,statements,NOUN,O
4063,the,DET,O
4063,first,ADJ,O
4063,minister,NOUN,O
4063,or,CCONJ,O
4063,members,NOUN,O
4063,of,ADP,O
4063,the,DET,O
4063,cabinet,NOUN,O
4063,make,VERB,O
4064,very,ADV,O
4064,few,ADJ,O
4064,seats,NOUN,BR
4064,no,INTJ,IR
4064,i,PRON,IR
4064,mean,VERB,IR
4064,ministers,NOUN,O
4064,are,AUX,O
4064,drawn,VERB,O
4064,from,ADP,O
4064,amongst,ADP,O
4064,whom,PRON,O
4065,what,PRON,O
4065,nuclear,ADJ,BR
4065,physicist,NOUN,IR
4065,umm,INTJ,IR
4065,rather,ADV,IR
4065,astronomer,NOUN,O
4065,is,AUX,O
4065,a,DET,O
4065,hamming,NOUN,O
4065,code,NOUN,O
4065,alumni,NOUN,O
4067,who,PRON,BR
4067,threw,VERB,IR
4067,hagen,NOUN,IR
4067,no,INTJ,IR
4067,what,PRON,O
4067,did,AUX,O
4067,he,PRON,BR
4067,find,VERB,IR
4067,after,SCONJ,IR
4067,he,PRON,IR
4067,was,AUX,IR
4067,thrown,VERB,IR
4067,into,ADP,IR
4067,the,DET,IR
4067,river,NOUN,IR
4068,what,DET,O
4068,type,NOUN,O
4068,of,ADP,O
4068,value,NOUN,O
4068,would,AUX,O
4068,the,DET,O
4068,euler,VERB,BR
4068,or,CCONJ,IR
4068,no,DET,IR
4068,make,NOUN,IR
4068,that,SCONJ,IR
4068,the,DET,IR
4068,basel,NOUN,O
4068,function,NOUN,O
4068,have,VERB,O
4068,if,SCONJ,O
4068,there,PRON,O
4068,were,VERB,O
4068,finite,ADJ,O
4068,primes,NOUN,O
4069,how,SCONJ,O
4069,were,AUX,O
4069,natives,NOUN,BR
4069,no,DET,IR
4069,citizens,NOUN,O
4069,back,ADV,O
4069,in,ADP,O
4069,europe,PROPN,O
4069,feeling,VERB,O
4069,about,ADP,O
4069,news,NOUN,O
4069,from,ADP,O
4069,celeron,NOUN,O
4069,expedition,NOUN,O
4070,what,PRON,O
4070,is,AUX,O
4070,another,DET,O
4070,function,NOUN,O
4070,that,SCONJ,O
4070,fundamental,ADJ,BR
4070,theorem,NOUN,IR
4070,of,ADP,IR
4070,arithmetic,NOUN,IR
4070,no,DET,IR
4070,primes,NOUN,O
4070,have,VERB,O
4070,that,SCONJ,O
4070,the,DET,O
4070,number,NOUN,O
4070,1,NUM,O
4070,does,VERB,O
4070,not,PART,O
4071,who,PRON,BR
4071,has,AUX,IR
4071,er,INTJ,IR
4071,when,SCONJ,O
4071,did,AUX,O
4071,menich,VERB,O
4071,serve,VERB,O
4071,as,ADP,O
4071,president,NOUN,O
4072,what,PRON,O
4072,unfccc,NOUN,BR
4072,resolution,NOUN,IR
4072,endorsed,VERB,IR
4072,the,DET,IR
4072,ipcc,NOUN,IR
4072,no,INTJ,IR
4072,the,DET,IR
4072,un,PROPN,O
4072,not,PART,BR
4072,unfccc,NOUN,IR
4073,what,PRON,O
4073,does,AUX,BR
4073,pal,PROPN,IR
4073,monqolica,PROPN,IR
4073,mean,VERB,IR
4073,ahh,INTJ,IR
4073,actually,ADV,IR
4073,what,DET,IR
4073,kinds,NOUN,O
4073,of,ADP,O
4073,growth,NOUN,O
4073,did,AUX,O
4073,kublai,NOUN,O
4073,promote,VERB,BR
4074,what,PRON,O
4074,is,AUX,BR
4074,an,DET,IR
4074,underbid,ADJ,IR
4074,or,CCONJ,IR
4074,rather,ADV,IR
4074,tell,VERB,IR
4074,me,PRON,IR
4074,what,DET,IR
4074,issue,NOUN,O
4074,is,AUX,O
4074,common,ADJ,O
4074,in,ADP,O
4074,the,DET,O
4074,financial,ADJ,O
4074,planning,NOUN,O
4074,field,NOUN,O
4075,who,PRON,BR
4075,has,AUX,IR
4075,limited,VERB,IR
4075,good,ADJ,IR
4075,grief,NOUN,IR
4075,i,PRON,IR
4075,mean,VERB,IR
4075,what,PRON,O
4075,helps,VERB,O
4075,to,PART,O
4075,unleash,VERB,O
4075,the,DET,O
4075,productivity,NOUN,O
4075,ability,NOUN,O
4075,of,ADP,O
4075,the,DET,O
4075,poor,ADJ,O
4076,what,PRON,O
4076,were,AUX,BR
4076,er,INTJ,IR
4076,what,PRON,IR
4076,was,AUX,O
4076,not,PART,O
4076,thought,VERB,O
4076,to,PART,O
4076,decide,VERB,O
4076,a,DET,O
4076,persons,NOUN,O
4076,behavior,NOUN,O
4077,what,PRON,BR
4077,or,CCONJ,IR
4077,rather,ADV,IR
4077,who,PRON,O
4077,typically,ADV,O
4077,closes,VERB,O
4077,debates,NOUN,O
4078,the,DET,O
4078,snp,PROPN,O
4078,gave,VERB,O
4078,how,SCONJ,O
4078,much,ADJ,BR
4078,pardon,NOUN,IR
4078,i,PRON,IR
4078,meant,VERB,IR
4078,many,ADJ,O
4078,seats,NOUN,O
4078,to,ADP,O
4078,labour,NOUN,O
4079,what,PRON,O
4079,does,AUX,O
4079,wealth,NOUN,O
4079,disparity,NOUN,O
4079,make,VERB,O
4079,the,DET,O
4079,world,NOUN,BR
4079,no,INTJ,IR
4079,rather,ADV,IR
4079,the,DET,IR
4079,economy,NOUN,O
4079,more,ADV,O
4079,prone,ADJ,O
4079,to,ADP,O
4080,what,PRON,O
4080,is,AUX,BR
4080,the,DET,IR
4080,name,NOUN,IR
4080,of,ADP,IR
4080,the,DET,IR
4080,rows,NOUN,IR
4080,actually,ADV,IR
4080,tell,VERB,IR
4080,me,PRON,IR
4080,what,PRON,IR
4080,are,AUX,O
4080,flagella,NOUN,O
4080,also,ADV,O
4080,called,VERB,O
4081,where,SCONJ,BR
4081,rather,ADV,IR
4081,who,PRON,O
4081,was,AUX,O
4081,one,NUM,O
4081,of,ADP,O
4081,the,DET,O
4081,most,ADV,O
4081,famous,ADJ,O
4081,people,NOUN,O
4081,born,VERB,O
4081,in,ADP,O
4081,warsaw,PROPN,O
4082,what,PRON,O
4082,demands,VERB,BR
4082,uh,INTJ,IR
4082,instead,ADV,IR
4082,position,NOUN,O
4082,did,VERB,O
4082,the,DET,O
4082,tax,NOUN,O
4082,collector,NOUN,O
4082,that,PRON,O
4082,arrested,VERB,O
4082,thoreau,PROPN,O
4082,get,VERB,O
4083,when,SCONJ,BR
4083,did,AUX,IR
4083,the,DET,IR
4083,or,CCONJ,IR
4083,no,PRON,IR
4083,make,VERB,IR
4083,that,SCONJ,IR
4083,how,SCONJ,O
4083,did,AUX,O
4083,the,DET,O
4083,equal,ADJ,O
4083,treatment,NOUN,O
4083,of,ADP,O
4083,chinese,ADJ,O
4083,versus,ADP,O
4083,mongols,NOUN,O
4083,in,ADP,O
4083,the,DET,O
4083,yuan,NOUN,O
4083,make,VERB,O
4083,the,DET,O
4083,dynasty,NOUN,O
4083,seem,VERB,O
4084,what,PRON,O
4084,social,ADJ,BR
4084,problems,NOUN,IR
4084,no,INTJ,IR
4084,what,PRON,IR
4084,nationality,NOUN,O
4084,arent,AUX,O
4084,researchers,PART,O
4084,richard,NOUN,O
4084,g,PROPN,O
4084,wilkinson,PROPN,O
4084,and,PROPN,O
4084,kate,CCONJ,O
4084,pickett,PROPN,O
4085,when,SCONJ,BR
4085,was,AUX,IR
4085,or,CCONJ,IR
4085,rather,ADV,IR
4085,what,DET,O
4085,time,NOUN,O
4085,frame,NOUN,O
4085,does,VERB,O
4085,the,DET,O
4085,six,NUM,O
4085,years,NOUN,O
4085,war,NOUN,O
4085,cover,NOUN,O
4086,who,PRON,O
4086,had,VERB,O
4086,the,DET,O
4086,idea,NOUN,O
4086,of,ADP,O
4086,a,DET,O
4086,natural,ADJ,O
4086,state,NOUN,O
4086,for,ADP,O
4086,objects,NOUN,O
4086,in,ADP,BR
4086,motion,NOUN,IR
4086,scratch,NOUN,IR
4086,that,PRON,IR
4086,i,PRON,IR
4086,meant,VERB,IR
4086,at,ADP,O
4086,rest,NOUN,O
4087,when,SCONJ,BR
4087,was,AUX,IR
4087,no,PRON,IR
4087,in,ADP,IR
4087,what,DET,O
4087,year,NOUN,O
4087,was,AUX,O
4087,366273,NUM,O
4087,people,NOUN,O
4087,in,ADP,O
4087,jacksonville,PROPN,O
4088,when,SCONJ,O
4088,did,AUX,O
4088,the,DET,O
4088,islamic,PROPN,BR
4088,republic,PROPN,IR
4088,no,INTJ,IR
4088,the,DET,IR
4088,um,INTJ,IR
4088,iranian,ADJ,O
4088,government,NOUN,O
4088,enjoy,VERB,O
4088,something,PRON,O
4088,of,ADP,O
4088,a,DET,O
4088,resurgence,NOUN,O
4089,where,SCONJ,BR
4089,does,AUX,IR
4089,or,CCONJ,IR
4089,rather,ADV,IR
4089,what,PRON,O
4089,does,AUX,O
4089,extension,NOUN,O
4089,do,VERB,O
4089,to,PART,O
4089,sediment,NOUN,O
4089,that,PRON,O
4089,is,AUX,O
4089,less,ADJ,O
4089,than,SCONJ,O
4089,a,DET,O
4089,meter,NOUN,O
4089,long,ADV,O
4090,what,DET,O
4090,research,NOUN,BR
4090,umm,INTJ,IR
4090,i,PRON,IR
4090,mean,VERB,IR
4090,report,NOUN,O
4090,has,VERB,O
4090,the,DET,O
4090,problem,NOUN,O
4090,of,ADP,O
4090,a,DET,O
4090,lack,NOUN,O
4090,of,ADP,O
4090,scientific,ADJ,O
4090,confidence,NOUN,O
4091,what,PRON,BR
4091,does,AUX,IR
4091,the,DET,IR
4091,actually,ADV,IR
4091,where,SCONJ,O
4091,can,AUX,O
4091,aeolian,ADJ,O
4091,sand,NOUN,O
4091,with,ADP,O
4091,a,DET,O
4091,number,NOUN,O
4091,of,ADP,O
4091,terraces,NOUN,O
4091,be,AUX,O
4091,found,VERB,O
4092,how,SCONJ,BR
4092,did,AUX,IR
4092,or,CCONJ,IR
4092,make,VERB,IR
4092,that,PRON,IR
4092,when,SCONJ,O
4092,did,AUX,O
4092,the,DET,O
4092,jip,ADJ,O
4092,dynasty,NOUN,O
4092,begin,VERB,O
4093,what,PRON,O
4093,dental,ADJ,BR
4093,sorry,ADJ,IR
4093,medical,ADJ,O
4093,school,NOUN,O
4093,is,AUX,O
4093,located,VERB,O
4093,in,ADP,O
4093,allston,NOUN,O
4094,when,SCONJ,BR
4094,was,AUX,IR
4094,instead,ADV,IR
4094,tell,VERB,IR
4094,me,PRON,IR
4094,besides,SCONJ,O
4094,public,ADJ,O
4094,key,NOUN,O
4094,cryptography,NOUN,O
4094,what,PRON,O
4094,is,AUX,O
4094,another,DET,O
4094,application,NOUN,O
4094,for,ADP,O
4094,military,ADJ,O
4094,gear,NOUN,O
4095,where,SCONJ,O
4095,does,AUX,O
4095,a,DET,O
4095,canonball,NOUN,O
4095,dropped,VERB,O
4095,from,ADP,O
4095,the,DET,O
4095,mast,NOUN,BR
4095,i,PRON,IR
4095,mean,VERB,IR
4095,crows,NOUN,O
4095,nest,NOUN,O
4095,of,ADP,O
4095,a,DET,O
4095,ship,NOUN,O
4095,actually,ADV,O
4095,land,VERB,O
4096,what,PRON,O
4096,was,AUX,BR
4096,ban,PROPN,IR
4096,ki,PROPN,IR
4096,no,INTJ,IR
4096,sorry,INTJ,IR
4096,what,PRON,IR
4096,isnt,AUX,O
4096,economic,PART,O
4096,growth,ADJ,O
4096,sufficient,NOUN,O
4096,for,ADJ,O
4096,progress,ADP,O
4096,on,NOUN,O
4097,what,PRON,BR
4097,is,AUX,IR
4097,instead,ADV,IR
4097,specific,ADJ,O
4097,relativity,NOUN,O
4097,offers,VERB,O
4097,an,DET,O
4097,equivalence,NOUN,O
4097,between,ADP,O
4097,what,PRON,O
4098,at,ADP,BR
4098,which,PRON,IR
4098,or,CCONJ,IR
4098,no,INTJ,IR
4098,rather,ADV,IR
4098,what,DET,O
4098,time,NOUN,O
